# d=[337.67291431 395.81229151 292.37194692 241.49389559 279.32503474
 240.68127613 240.96929768 257.31710769]
# TotalMass=6.49314606224876T, max_u17=48.98601775662887mm
Time (s), Displacement (mm)
4.310000000000000497e+00,-1.351168411323247831e+01
4.312000000000000277e+00,-1.265859581117873844e+01
4.314000000000000057e+00,-1.179060810439963802e+01
4.315999999999999837e+00,-1.090874236788139839e+01
4.318000000000000504e+00,-1.001403426717813971e+01
4.320000000000000284e+00,-9.107533726977761646e+00
4.322000000000000064e+00,-8.190305060946009519e+00
4.323999999999999844e+00,-7.263427234546373512e+00
4.326000000000000512e+00,-6.327994229163369511e+00
4.328000000000000291e+00,-5.385115472336951647e+00
4.330000000000000071e+00,-4.435916294965045914e+00
4.331999999999999851e+00,-3.481538371922352937e+00
4.334000000000000519e+00,-2.523140097918397995e+00
4.336000000000000298e+00,-1.561896846060881083e+00
4.338000000000000078e+00,-5.990010531648828351e-01
4.339999999999999858e+00,3.643379160995120492e-01
4.342000000000000526e+00,1.326894193061147531e+00
4.344000000000000306e+00,2.287426189853037251e+00
4.346000000000000085e+00,3.244677771857637616e+00
4.347999999999999865e+00,4.197379843769706298e+00
4.350000000000000533e+00,5.144252381123736839e+00
4.352000000000000313e+00,6.084006912981834603e+00
4.354000000000000092e+00,7.015349443392375761e+00
4.355999999999999872e+00,7.936983780495824981e+00
4.357999999999999652e+00,8.847615223975184406e+00
4.360000000000000320e+00,9.745954554923397239e+00
4.362000000000000099e+00,1.063072223902609004e+01
4.363999999999999879e+00,1.150065273431768809e+01
4.365999999999999659e+00,1.235449882842093672e+01
4.368000000000000327e+00,1.319103591937583353e+01
4.370000000000000107e+00,1.400906613803415013e+01
4.371999999999999886e+00,1.480742222731353763e+01
4.373999999999999666e+00,1.558497110448178979e+01
4.376000000000000334e+00,1.634061704601676013e+01
4.378000000000000114e+00,1.707330444950119386e+01
4.379999999999999893e+00,1.778202014250391017e+01
4.381999999999999673e+00,1.846579522359325765e+01
4.384000000000000341e+00,1.912370643480053545e+01
4.386000000000000121e+00,1.975487707747135246e+01
4.387999999999999901e+00,2.035847749419564678e+01
4.389999999999999680e+00,2.093372514828067210e+01
4.392000000000000348e+00,2.147988433908651018e+01
4.394000000000000128e+00,2.199626559666570458e+01
4.395999999999999908e+00,2.248222480278913693e+01
4.397999999999999687e+00,2.293716208786026556e+01
4.400000000000000355e+00,2.336061496616234834e+01
4.402000000000000135e+00,2.375235126771000438e+01
4.403999999999999915e+00,2.411227308664313895e+01
4.405999999999999694e+00,2.444032075681697336e+01
4.408000000000000362e+00,2.473647128797602690e+01
4.410000000000000142e+00,2.500073681259420155e+01
4.411999999999999922e+00,2.523316310777273586e+01
4.413999999999999702e+00,2.543382826912860750e+01
4.416000000000000369e+00,2.560284161991161866e+01
4.418000000000000149e+00,2.574034293635767057e+01
4.419999999999999929e+00,2.584650205834480019e+01
4.421999999999999709e+00,2.592151893288898279e+01
4.424000000000000377e+00,2.596562410828148160e+01
4.426000000000000156e+00,2.597907966121262291e+01
4.427999999999999936e+00,2.596218050136248223e+01
4.429999999999999716e+00,2.591525596142661669e+01
4.432000000000000384e+00,2.583867154913322040e+01
4.434000000000000163e+00,2.573283071478565631e+01
4.435999999999999943e+00,2.559817647568954513e+01
4.437999999999999723e+00,2.543519273886172627e+01
4.440000000000000391e+00,2.524440517580609722e+01
4.442000000000000171e+00,2.502638152679233841e+01
4.443999999999999950e+00,2.478173124482420775e+01
4.445999999999999730e+00,2.451110442835878445e+01
4.448000000000000398e+00,2.421519003339411213e+01
4.450000000000000178e+00,2.389471339624916979e+01
4.451999999999999957e+00,2.355043313497092683e+01
4.453999999999999737e+00,2.318313752717863352e+01
4.456000000000000405e+00,2.279364048350171501e+01
4.458000000000000185e+00,2.238277724776431299e+01
4.459999999999999964e+00,2.195129979624670469e+01
4.461999999999999744e+00,2.149977231295141067e+01
4.464000000000000412e+00,2.102866718976799376e+01
4.466000000000000192e+00,2.053846118324815251e+01
4.467999999999999972e+00,2.002963167688430701e+01
4.469999999999999751e+00,1.950265336353285761e+01
4.472000000000000419e+00,1.895799537084041120e+01
4.474000000000000199e+00,1.839611881944561134e+01
4.475999999999999979e+00,1.781747477899127574e+01
4.477999999999999758e+00,1.722250257292557762e+01
4.480000000000000426e+00,1.661162838043796697e+01
4.482000000000000206e+00,1.598526409180280083e+01
4.483999999999999986e+00,1.534380638965584787e+01
4.485999999999999766e+00,1.468763605005616846e+01
4.488000000000000433e+00,1.401711747976962386e+01
4.490000000000000213e+00,1.333259852617613461e+01
4.491999999999999993e+00,1.263441061014569655e+01
4.493999999999999773e+00,1.192286923765646911e+01
4.496000000000000441e+00,1.119827494156140446e+01
4.498000000000000220e+00,1.046091469080774772e+01
4.500000000000000000e+00,9.711063781937365746e+00
4.501999999999999780e+00,8.948988199310335290e+00
4.504000000000000448e+00,8.174947399436190310e+00
4.506000000000000227e+00,7.389197444653383684e+00
4.508000000000000007e+00,6.591994385653459965e+00
