# d=[522.6741935  205.11179182 427.69756828 628.78883164 535.50685187
 250.17003702 438.37167934 201.54830957]
# TotalMass=14.37241676263656T, max_u17=69.9555162865256mm
Time (s), Displacement (mm)
3.189999999999999947e+00,-4.438977285304608955e+01
3.192000000000000171e+00,-4.451194617507161411e+01
3.193999999999999950e+00,-4.460185133769639521e+01
3.196000000000000174e+00,-4.465982813269918239e+01
3.197999999999999954e+00,-4.468621393348264803e+01
3.200000000000000178e+00,-4.468123200297425512e+01
3.201999999999999957e+00,-4.464488042292945380e+01
3.204000000000000181e+00,-4.457703865775130936e+01
3.205999999999999961e+00,-4.447757466612267052e+01
3.208000000000000185e+00,-4.434634413017686683e+01
3.209999999999999964e+00,-4.418319039634671697e+01
3.212000000000000188e+00,-4.398794511967279419e+01
3.213999999999999968e+00,-4.376042957361933361e+01
3.216000000000000192e+00,-4.350045655857788063e+01
3.217999999999999972e+00,-4.320783281809487164e+01
3.220000000000000195e+00,-4.288236185497945741e+01
3.221999999999999975e+00,-4.252384703121586540e+01
3.224000000000000199e+00,-4.213209483708433822e+01
3.225999999999999979e+00,-4.170691822637459012e+01
3.228000000000000203e+00,-4.124813993475542873e+01
3.229999999999999982e+00,-4.075559572465965630e+01
3.232000000000000206e+00,-4.022913752937274268e+01
3.233999999999999986e+00,-3.966863649803313052e+01
3.236000000000000210e+00,-3.907398596841012761e+01
3.237999999999999989e+00,-3.844510441236261755e+01
3.240000000000000213e+00,-3.778193840744068410e+01
3.241999999999999993e+00,-3.708446568596356485e+01
3.244000000000000217e+00,-3.635269830005384506e+01
3.245999999999999996e+00,-3.558668591871101228e+01
3.248000000000000220e+00,-3.478651924342579349e+01
3.250000000000000000e+00,-3.395233349532213651e+01
3.252000000000000224e+00,-3.308431189308840459e+01
3.254000000000000004e+00,-3.218268901080248412e+01
3.256000000000000227e+00,-3.124775388160405498e+01
3.258000000000000007e+00,-3.027985269973227744e+01
3.260000000000000231e+00,-2.927953852471127405e+01
3.262000000000000011e+00,-2.824772016752440607e+01
3.264000000000000234e+00,-2.718551503135622482e+01
3.266000000000000014e+00,-2.609410116931234214e+01
3.268000000000000238e+00,-2.497471604925353716e+01
3.270000000000000018e+00,-2.382865433851598880e+01
3.272000000000000242e+00,-2.265726476109695753e+01
3.274000000000000021e+00,-2.146194613092925252e+01
3.276000000000000245e+00,-2.024414270678206051e+01
3.278000000000000025e+00,-1.900533904196151980e+01
3.280000000000000249e+00,-1.774705450331244450e+01
3.282000000000000028e+00,-1.647083764846793130e+01
3.284000000000000252e+00,-1.517826063986824536e+01
3.286000000000000032e+00,-1.387091380203215429e+01
3.288000000000000256e+00,-1.255040039725365553e+01
3.290000000000000036e+00,-1.121833167057646108e+01
3.292000000000000259e+00,-9.876322163675455457e+00
3.294000000000000039e+00,-8.525985263013735604e+00
3.296000000000000263e+00,-7.168928924479805787e+00
3.298000000000000043e+00,-5.806751507321692429e+00
3.300000000000000266e+00,-4.441037665212762775e+00
3.302000000000000046e+00,-3.073354241490917182e+00
3.304000000000000270e+00,-1.705246135653253781e+00
3.306000000000000050e+00,-3.382321844099967501e-01
3.308000000000000274e+00,1.026198869742360742e+00
3.310000000000000053e+00,2.386592232240241085e+00
3.312000000000000277e+00,3.741530603051669068e+00
3.314000000000000057e+00,5.089637268640514023e+00
3.316000000000000281e+00,6.429578587652642341e+00
3.318000000000000060e+00,7.760065729617294572e+00
3.320000000000000284e+00,9.079855561160705690e+00
3.322000000000000064e+00,1.038775059231355868e+01
3.324000000000000288e+00,1.168259793216111930e+01
3.326000000000000068e+00,1.296328729310692296e+01
3.328000000000000291e+00,1.422874812360503505e+01
3.330000000000000071e+00,1.547794597494895541e+01
3.331999999999999851e+00,1.670987825381180514e+01
3.334000000000000075e+00,1.792356953663155394e+01
3.335999999999999854e+00,1.911806663292978925e+01
3.338000000000000078e+00,2.029243358222224103e+01
3.339999999999999858e+00,2.144574674492243105e+01
3.342000000000000082e+00,2.257709014332608888e+01
3.343999999999999861e+00,2.368555118858214570e+01
3.346000000000000085e+00,2.477021685810319696e+01
3.347999999999999865e+00,2.583017036681856382e+01
3.350000000000000089e+00,2.686448836894205527e+01
3.351999999999999869e+00,2.787223869757947980e+01
3.354000000000000092e+00,2.885247863788945111e+01
3.355999999999999872e+00,2.980425372578257281e+01
3.358000000000000096e+00,3.072659706713540118e+01
3.359999999999999876e+00,3.161867812444337744e+01
3.362000000000000099e+00,3.247995191052444852e+01
3.363999999999999879e+00,3.331001071962873539e+01
3.366000000000000103e+00,3.410843655742317537e+01
3.367999999999999883e+00,3.487480322832320923e+01
3.370000000000000107e+00,3.560867903054060690e+01
3.371999999999999886e+00,3.630963008636012290e+01
3.374000000000000110e+00,3.697722432781434065e+01
3.375999999999999890e+00,3.761103614219349112e+01
3.378000000000000114e+00,3.821065165672695940e+01
3.379999999999999893e+00,3.877567460878629646e+01
3.382000000000000117e+00,3.930573271021666670e+01
3.383999999999999897e+00,3.980048437494785674e+01
3.386000000000000121e+00,4.025962564092780838e+01
3.387999999999999901e+00,4.068289708446562258e+01
3.390000000000000124e+00,4.107009050117947169e+01
3.391999999999999904e+00,4.142105511583607580e+01
3.394000000000000128e+00,4.173570308521424010e+01
3.395999999999999908e+00,4.201401407461004567e+01
3.398000000000000131e+00,4.225603871949910939e+01
3.399999999999999911e+00,4.246190082752676886e+01
3.402000000000000135e+00,4.263179822951614284e+01
3.403999999999999915e+00,4.276600224786715643e+01
3.406000000000000139e+00,4.286485581235755404e+01
3.407999999999999918e+00,4.292877031250028352e+01
3.410000000000000142e+00,4.295822132801222182e+01
3.411999999999999922e+00,4.295374342102810061e+01
3.414000000000000146e+00,4.291592420286151111e+01
3.415999999999999925e+00,4.284539790295784201e+01
3.418000000000000149e+00,4.274283866807667920e+01
3.419999999999999929e+00,4.260895380684343792e+01
3.422000000000000153e+00,4.244447717089506256e+01
3.423999999999999932e+00,4.225016283200655209e+01
3.426000000000000156e+00,4.202677917837476684e+01
3.427999999999999936e+00,4.177510351627399388e+01
3.430000000000000160e+00,4.149591722887897305e+01
3.431999999999999940e+00,4.119000151480541660e+01
3.434000000000000163e+00,4.085813370656561716e+01
3.435999999999999943e+00,4.050108415437043163e+01
3.438000000000000167e+00,4.011961365320192385e+01
3.439999999999999947e+00,3.971433558141221454e+01
3.442000000000000171e+00,3.928557865528399873e+01
3.443999999999999950e+00,3.883352190180126229e+01
3.446000000000000174e+00,3.835832999686440559e+01
3.447999999999999954e+00,3.786015316238016482e+01
3.450000000000000178e+00,3.733912753343288671e+01
3.451999999999999957e+00,3.679537595925469162e+01
3.454000000000000181e+00,3.622900918057681707e+01
3.455999999999999961e+00,3.564012730524290617e+01
3.458000000000000185e+00,3.502882148827664111e+01
3.459999999999999964e+00,3.439517570518042788e+01
3.462000000000000188e+00,3.373926852896500606e+01
3.463999999999999968e+00,3.306117484434187048e+01
3.466000000000000192e+00,3.236096741772988139e+01
3.467999999999999972e+00,3.163871828540550624e+01
3.470000000000000195e+00,3.089449998149533272e+01
3.471999999999999975e+00,3.012838665912100211e+01
3.474000000000000199e+00,2.934045519642863198e+01
3.475999999999999979e+00,2.853078640976693237e+01
3.478000000000000203e+00,2.769946651446586827e+01
3.479999999999999982e+00,2.684658897633370600e+01
3.482000000000000206e+00,2.597225688260750687e+01
3.483999999999999986e+00,2.507658592985722024e+01
3.486000000000000210e+00,2.415970808025540251e+01
3.487999999999999989e+00,2.322177588042034202e+01
3.490000000000000213e+00,2.226296737379934143e+01
3.491999999999999993e+00,2.128349147410634501e+01
3.494000000000000217e+00,2.028359360962718227e+01
3.495999999999999996e+00,1.926356140176291021e+01
3.498000000000000220e+00,1.822373011046343905e+01
3.500000000000000000e+00,1.716448756716011559e+01
3.502000000000000224e+00,1.608627832359916709e+01
3.504000000000000004e+00,1.498960677192338409e+01
3.506000000000000227e+00,1.387503903504645386e+01
3.508000000000000007e+00,1.274320348300168959e+01
3.510000000000000231e+00,1.159478979575441215e+01
3.512000000000000011e+00,1.043054656075161724e+01
3.514000000000000234e+00,9.251277459170507811e+00
3.516000000000000014e+00,8.057836153957120828e+00
3.518000000000000238e+00,6.851120041855573106e+00
3.520000000000000018e+00,5.632187337326025833e+00
3.522000000000000242e+00,4.402373335282254274e+00
3.524000000000000021e+00,3.163157547130116320e+00
