# d=[650. 650. 650. 650. 650. 650. 650. 650.]
# TotalMass=35.785010625000005T, max_u17=10.69244834282673mm
Time (s), Displacement (mm)
1.232799999999999940e+01,1.908011101398366716e+00
1.233000000000000007e+01,2.028558867930793763e+00
1.233200000000000074e+01,2.139432636738246352e+00
1.233399999999999963e+01,2.239879054787029755e+00
1.233600000000000030e+01,2.329241778711857780e+00
1.233800000000000097e+01,2.406970784782247907e+00
1.233999999999999986e+01,2.472626385756767853e+00
1.234200000000000053e+01,2.525878428642910123e+00
1.234399999999999942e+01,2.566501631848918663e+00
1.234600000000000009e+01,2.594368335080152743e+00
1.234800000000000075e+01,2.609439960843161099e+00
1.234999999999999964e+01,2.611758287259552169e+00
1.235200000000000031e+01,2.601437309682159693e+00
1.235400000000000098e+01,2.578656067047286005e+00
1.235599999999999987e+01,2.543652422595634732e+00
1.235800000000000054e+01,2.496717488130281826e+00
1.235999999999999943e+01,2.438190212330684670e+00
1.236200000000000010e+01,2.368451634346131485e+00
1.236400000000000077e+01,2.287918424611483648e+00
1.236599999999999966e+01,2.197035564361271121e+00
1.236800000000000033e+01,2.096268307310088286e+00
1.237000000000000099e+01,1.986093867115759526e+00
1.237199999999999989e+01,1.866993527370914396e+00
1.237400000000000055e+01,1.739446027715203513e+00
1.237599999999999945e+01,1.603923103458831489e+00
1.237800000000000011e+01,1.460887928763941579e+00
1.238000000000000078e+01,1.310822708347502363e+00
1.238199999999999967e+01,1.154259683686273519e+00
1.238400000000000034e+01,9.917636422673707930e-01
1.238600000000000101e+01,8.239167535069151782e-01
1.238799999999999990e+01,6.513303689794942564e-01
1.239000000000000057e+01,4.746566861468280996e-01
1.239199999999999946e+01,2.945989905695480249e-01
1.239400000000000013e+01,1.119193153182721084e-01
1.239600000000000080e+01,-7.255741290282163858e-02
1.239799999999999969e+01,-2.579433582223907284e-01
1.240000000000000036e+01,-4.432921370218823598e-01
1.240200000000000102e+01,-6.276074013069984359e-01
1.240399999999999991e+01,-8.098550932297108318e-01
1.240600000000000058e+01,-9.889784764619835578e-01
1.240799999999999947e+01,-1.163914810010850509e+00
1.241000000000000014e+01,-1.333612436116550004e+00
1.241200000000000081e+01,-1.497047127196647676e+00
1.241399999999999970e+01,-1.653236767534559615e+00
1.241600000000000037e+01,-1.801253790491333717e+00
1.241800000000000104e+01,-1.940235181644933471e+00
1.241999999999999993e+01,-2.069390211049878303e+00
1.242200000000000060e+01,-2.188006301226377737e+00
1.242399999999999949e+01,-2.295453527038695540e+00
1.242600000000000016e+01,-2.391188174202783845e+00
1.242800000000000082e+01,-2.474755589178699200e+00
1.242999999999999972e+01,-2.545792298207377513e+00
1.243200000000000038e+01,-2.604027132573996539e+00
1.243400000000000105e+01,-2.649280938328165469e+00
1.243599999999999994e+01,-2.681464414857407608e+00
1.243800000000000061e+01,-2.700573727996082862e+00
1.243999999999999950e+01,-2.706707704674538473e+00
1.244200000000000017e+01,-2.700082753073345998e+00
1.244400000000000084e+01,-2.680998036719662636e+00
1.244599999999999973e+01,-2.649799570547987315e+00
1.244800000000000040e+01,-2.606868081129608772e+00
1.245000000000000107e+01,-2.552607664309649582e+00
1.245199999999999996e+01,-2.487436258312761606e+00
1.245400000000000063e+01,-2.411778778450874405e+00
1.245599999999999952e+01,-2.326063447251329297e+00
1.245800000000000018e+01,-2.230721451991751092e+00
1.246000000000000085e+01,-2.126189642928497214e+00
1.246199999999999974e+01,-2.012915627694044751e+00
1.246400000000000041e+01,-1.891364382845324377e+00
1.246600000000000108e+01,-1.762025423785970268e+00
1.246799999999999997e+01,-1.625419644827792665e+00
1.247000000000000064e+01,-1.482105127304175429e+00
1.247199999999999953e+01,-1.332681462423233931e+00
1.247400000000000020e+01,-1.177792390083542307e+00
1.247600000000000087e+01,-1.018126767929864229e+00
1.247799999999999976e+01,-8.544180282590154718e-01
1.248000000000000043e+01,-6.874423473398588724e-01
1.248200000000000109e+01,-5.180157529737023925e-01
1.248399999999999999e+01,-3.469903517532766934e-01
1.248600000000000065e+01,-1.752497893199524981e-01
1.248799999999999955e+01,-3.703983854216715693e-03
1.249000000000000021e+01,1.667168906217470770e-01
