# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
4.193999999999999950e+00,-3.178749491027757301e+01
4.195999999999999730e+00,-3.154740295172889120e+01
4.198000000000000398e+00,-3.126409429371618032e+01
4.200000000000000178e+00,-3.093803234358779619e+01
4.201999999999999957e+00,-3.056974131509101156e+01
4.203999999999999737e+00,-3.015980231800326905e+01
4.206000000000000405e+00,-2.970884942818573649e+01
4.208000000000000185e+00,-2.921756572813042752e+01
4.209999999999999964e+00,-2.868667930522870435e+01
4.211999999999999744e+00,-2.811695919789732656e+01
4.214000000000000412e+00,-2.750921128710808361e+01
4.216000000000000192e+00,-2.686427414105762068e+01
4.217999999999999972e+00,-2.618301483180740163e+01
4.219999999999999751e+00,-2.546632475299253784e+01
4.222000000000000419e+00,-2.471511547582034751e+01
4.224000000000000199e+00,-2.393031468580147347e+01
4.225999999999999979e+00,-2.311286224484483753e+01
4.227999999999999758e+00,-2.226370642292930313e+01
4.230000000000000426e+00,-2.138380034137120234e+01
4.232000000000000206e+00,-2.047409866675982215e+01
4.233999999999999986e+00,-1.953555459190881294e+01
4.235999999999999766e+00,-1.856911713838955436e+01
4.238000000000000433e+00,-1.757572881468252746e+01
4.240000000000000213e+00,-1.655640452865153378e+01
4.241999999999999993e+00,-1.551231085518857711e+01
4.243999999999999773e+00,-1.444468394996318672e+01
4.246000000000000441e+00,-1.335474796604076175e+01
4.248000000000000220e+00,-1.224371482917891285e+01
4.250000000000000000e+00,-1.111278447377741330e+01
4.251999999999999780e+00,-9.963145615531431076e+00
4.254000000000000448e+00,-8.795977155966443917e+00
4.256000000000000227e+00,-7.612450314039453048e+00
4.258000000000000007e+00,-6.413731557437284181e+00
4.259999999999999787e+00,-5.200986361619237996e+00
4.262000000000000455e+00,-3.975383762447060487e+00
4.264000000000000234e+00,-2.738101595977239011e+00
